angle,rsp
144,1.58687
144.5,1.58218
145,1.57628
145.5,1.56921
146,1.561
146.5,1.5517
147,1.54134
147.5,1.52995
148,1.51759
148.5,1.50428
149,1.49007
149.5,1.475
150,1.45909
150.5,1.4424
151,1.42496
151.5,1.40681
152,1.38799
152.5,1.36854
153,1.3485
153.5,1.32791
154,1.30681
154.5,1.28524
155,1.26324
155.5,1.24084
156,1.2181
156.5,1.19504
157,1.17171
157.5,1.14815
158,1.1244
158.5,1.1005
159,1.07649
159.5,1.0524
160,1.02828
160.5,1.00416
161,0.980091
161.5,0.9561
162,0.932228
162.5,0.908513
163,0.884993
163.5,0.861703
164,0.838679
164.5,0.815957
165,0.793573
165.5,0.77156
166,0.749951
166.5,0.72878
167,0.708079
167.5,0.68788
168,0.668212
168.5,0.649105
169,0.630589
169.5,0.612691
170,0.595438
170.5,0.578855
171,0.562969
171.5,0.547801
172,0.533376
172.5,0.519714
173,0.506836
173.5,0.494761
174,0.483507
174.5,0.473091
175,0.463528
175.5,0.454833
176,0.447018
176.5,0.440095
177,0.434074
177.5,0.428964
178,0.424773
178.5,0.421507
179,0.41917
179.5,0.417767
