angle,rsp
144,-31.5972
144.5,-28.7088
145,-25.4581
145.5,-22.8394
146,-20.7473
146.5,-19.0284
147,-17.5773
147.5,-16.3252
148,-15.2258
148.5,-14.2472
149,-13.3662
149.5,-12.5659
150,-11.8333
150.5,-11.1584
151,-10.5334
151.5,-9.95176
152,-9.40839
152.5,-8.89902
153,-8.42006
153.5,-7.9685
154,-7.5418
154.5,-7.13775
155,-6.75446
155.5,-6.39028
156,-6.04377
156.5,-5.71366
157,-5.39884
157.5,-5.0983
158,-4.81117
158.5,-4.53664
159,-4.274
159.5,-4.02261
160,-3.78188
160.5,-3.5513
161,-3.33037
161.5,-3.11866
162,-2.91577
162.5,-2.72134
163,-2.53502
163.5,-2.35651
164,-2.18553
164.5,-2.02181
165,-1.86511
165.5,-1.71521
166,-1.5719
166.5,-1.43499
167,-1.3043
167.5,-1.17967
168,-1.06095
168.5,-0.947989
169,-0.840662
169.5,-0.738845
170,-0.642427
170.5,-0.551302
171,-0.465374
171.5,-0.384552
172,-0.308756
172.5,-0.237907
173,-0.171936
173.5,-0.110779
174,-0.0543762
174.5,-0.00267443
175,0.044375
175.5,0.0868157
176,0.124687
176.5,0.158023
177,0.186854
177.5,0.211207
178,0.231102
178.5,0.246558
179,0.257588
179.5,0.264202
