angle,rsp
92.5,-3.03677
93,-3.17385
93.5,-3.30646
94,-3.43387
94.5,-3.5553
95,-3.66999
95.5,-3.77717
96,-3.87608
96.5,-3.96599
97,-4.04622
97.5,-4.11613
98,-4.17517
98.5,-4.22288
99,-4.25888
99.5,-4.28292
100,-4.29487
100.5,-4.29471
101,-4.28256
101.5,-4.25865
102,-4.22333
102.5,-4.17703
103,-4.12029
103.5,-4.05373
104,-3.97802
104.5,-3.89387
105,-3.80203
105.5,-3.70325
106,-3.59829
106.5,-3.4879
107,-3.37281
107.5,-3.25372
108,-3.1313
108.5,-3.00619
109,-2.87896
109.5,-2.75016
110,-2.62031
110.5,-2.48986
111,-2.35922
111.5,-2.22879
112,-2.09889
112.5,-1.96984
113,-1.84191
113.5,-1.71534
114,-1.59033
114.5,-1.46709
115,-1.34576
115.5,-1.22649
116,-1.10941
116.5,-0.9946
117,-0.882161
117.5,-0.772164
118,-0.664665
118.5,-0.559715
119,-0.457349
119.5,-0.357597
120,-0.260478
120.5,-0.166006
121,-0.074187
121.5,0.0149773
122,0.101491
122.5,0.185362
123,0.266602
123.5,0.345227
124,0.421255
124.5,0.494707
125,0.565605
125.5,0.633975
126,0.699843
126.5,0.763237
127,0.824187
127.5,0.882722
128,0.938874
128.5,0.992675
129,1.04416
129.5,1.09335
130,1.1403
130.5,1.18503
131,1.22757
131.5,1.26796
132,1.30624
132.5,1.34245
133,1.3766
133.5,1.40875
134,1.43892
134.5,1.46715
135,1.49348
135.5,1.51795
136,1.54058
136.5,1.56141
137,1.58047
137.5,1.59782
138,1.61347
138.5,1.62746
139,1.63983
139.5,1.65062
140,1.65986
140.5,1.66758
141,1.67383
141.5,1.67863
142,1.68202
142.5,1.68405
143,1.68473
143.5,1.68412
144,1.68225
144.5,1.67914
145,1.67485
145.5,1.6694
146,1.66283
146.5,1.65518
147,1.64648
147.5,1.63678
148,1.6261
148.5,1.61449
149,1.60198
149.5,1.58861
150,1.57443
150.5,1.55945
151,1.54373
151.5,1.5273
152,1.5102
152.5,1.49247
153,1.47414
153.5,1.45526
154,1.43586
154.5,1.41598
155,1.39566
155.5,1.37494
156,1.35386
156.5,1.33245
157,1.31075
157.5,1.2888
158,1.26665
158.5,1.24432
159,1.22186
159.5,1.1993
160,1.17669
160.5,1.15406
161,1.13144
161.5,1.10888
162,1.08641
162.5,1.06406
163,1.04188
163.5,1.0199
164,0.998155
164.5,0.976676
165,0.9555
165.5,0.93466
166,0.914189
166.5,0.894119
167,0.874482
167.5,0.855309
168,0.836629
168.5,0.818473
169,0.800867
169.5,0.783841
170,0.767419
170.5,0.751629
171,0.736493
171.5,0.722037
172,0.708283
172.5,0.695251
173,0.682963
173.5,0.671437
174,0.660692
174.5,0.650743
175,0.641607
175.5,0.633298
176,0.625828
176.5,0.619209
177,0.613452
177.5,0.608565
178,0.604557
178.5,0.601433
179,0.599198
179.5,0.597855
